psf_sep,peak_sep,star_sep,star_sep_diaSrc
4.868660660041198,4.47213595499958,0.06620641830532148,0.06620641830532148
3.170533614516981,4.47213595499958,0.02433444239147215,0.02433444239147215
3.170533614516981,3.605551275463989,0.040181758796086084,0.040181758796086084
3.170533614516981,2.23606797749979,0.021695701784070362,0.021695701784070362
3.1953960089799747,2.0,0.02965103078150305,0.02965103078150305
3.1953960089799747,3.1622776601683795,0.0013221217015420476,0.0013221217015420476
3.181609938031993,3.1622776601683795,0.017398304814833274,0.017398304814833274
3.181609938031993,4.47213595499958,0.021581429411276245,0.021581429411276245
3.0356529375962125,2.23606797749979,0.038334387786279886,0.038334387786279886
3.0356529375962125,2.23606797749979,0.04345504632689872,0.04345504632689872
3.0356529375962125,2.23606797749979,0.04705493958869989,0.04705493958869989
3.0356529375962125,2.0,0.02125320459235594,0.02125320459235594
3.0356529375962125,2.23606797749979,0.03986626898470433,0.03986626898470433
3.0356529375962125,3.1622776601683795,0.04993204856007367,0.04993204856007367
3.0356529375962125,2.23606797749979,0.015645417705278598,0.015645417705278598
3.0356529375962125,3.0,0.03742240304129955,0.03742240304129955
3.0356529375962125,2.8284271247461903,0.043168332122886066,0.043168332122886066
3.4250886316766502,3.1622776601683795,0.010669599010221784,0.010669599010221784
3.5989528619152997,3.605551275463989,0.023883010709321303,0.023883010709321303
3.4055555937466173,4.0,0.045917643160738715,0.045917643160738715
3.4055555937466173,3.1622776601683795,0.0408433033754512,0.0408433033754512
3.4055555937466173,3.0,0.013974963009712698,0.013974963009712698
2.943978427262244,2.23606797749979,0.0345526182519019,0.0345526182519019
2.943978427262244,2.8284271247461903,0.02455838226901874,0.02455838226901874
2.943978427262244,2.23606797749979,0.04456505687001458,0.04456505687001458
2.943978427262244,2.23606797749979,0.024147912053653776,0.024147912053653776
2.943978427262244,3.605551275463989,0.039970880454637904,0.039970880454637904
2.943978427262244,2.8284271247461903,0.025505998083402804,0.025505998083402804
2.943978427262244,2.0,0.05060429985872963,0.05060429985872963
2.943978427262244,3.1622776601683795,0.0033445117035819085,0.0033445117035819085
2.943978427262244,2.0,0.0374977001400901,0.0374977001400901
3.4367160832674664,2.23606797749979,0.0332493651682639,0.0332493651682639
3.4367160832674664,3.605551275463989,0.008610123011451209,0.008610123011451209
3.20429027013089,2.8284271247461903,0.037803700851266386,0.037803700851266386
3.20429027013089,2.8284271247461903,0.04101544611372763,0.04101544611372763
3.20429027013089,3.0,0.028991931134070156,0.028991931134070156
3.20429027013089,3.0,0.02936538054510712,0.02936538054510712
3.20429027013089,3.605551275463989,0.027779311391481498,0.027779311391481498
3.20429027013089,2.23606797749979,0.027209829805045247,0.027209829805045247
3.4322716730966047,3.1622776601683795,0.04220584768899602,0.04220584768899602
3.325730087108582,0.0,0.04591591190203849,0.04591591190203849
3.325730087108582,3.1622776601683795,0.03632183059385559,0.03632183059385559
3.325730087108582,2.0,0.03761647129350558,0.03761647129350558
3.325730087108582,4.47213595499958,0.05433467977991528,0.05433467977991528
3.325730087108582,3.605551275463989,0.06765971975972841,0.06765971975972841
3.325730087108582,3.1622776601683795,0.03529690077270763,0.03529690077270763
3.325730087108582,3.1622776601683795,0.027449889868356867,0.027449889868356867
3.325730087108582,0.0,0.03174538963177099,0.03174538963177099
3.474384279732392,2.23606797749979,0.019203390374088393,0.019203390374088393
3.474384279732392,5.385164807134504,0.029585501286238634,0.029585501286238634
3.474384279732392,2.0,0.07928381683830554,0.07928381683830554
3.474384279732392,3.605551275463989,0.026223593681031058,0.026223593681031058
3.474384279732392,3.0,0.029879937286658966,0.029879937286658966
3.474384279732392,4.123105625617661,0.04402138170878989,0.04402138170878989
3.474384279732392,3.0,0.05579066387850033,0.05579066387850033
3.474384279732392,1.0,0.04427854852988851,0.04427854852988851
3.292068433928844,3.1622776601683795,0.04031978812249917,0.04031978812249917
3.292068433928844,2.8284271247461903,0.033458555572798664,0.033458555572798664
3.292068433928844,5.0,0.026414121611432733,0.026414121611432733
3.292068433928844,3.605551275463989,0.05743391494029913,0.05743391494029913
4.035954377231889,2.8284271247461903,0.009526500276896457,0.009526500276896457
4.035954377231889,3.605551275463989,0.015016935902823613,0.015016935902823613
4.035954377231889,2.23606797749979,0.03282771613374962,0.03282771613374962
3.898194544560166,4.123105625617661,0.07857994141952114,0.07857994141952114
3.898194544560166,2.8284271247461903,0.04870095452470753,0.04870095452470753
3.898194544560166,4.242640687119285,0.044946182690177396,0.044946182690177396
3.898194544560166,4.242640687119285,0.03692004012536651,0.03692004012536651
3.898194544560166,2.8284271247461903,0.03595492506902917,0.03595492506902917
3.898194544560166,4.47213595499958,0.03389491651012519,0.03389491651012519
3.898194544560166,2.8284271247461903,0.0470512400580349,0.0470512400580349
3.898194544560166,0.0,0.07362323447634019,0.07362323447634019
3.898194544560166,3.1622776601683795,0.028782591055912046,0.028782591055912046
2.7678537397446537,2.23606797749979,0.05461046292244874,0.05461046292244874
2.7678537397446537,4.47213595499958,0.05057013262874521,0.05057013262874521
2.7678537397446537,3.1622776601683795,0.06175219230666189,0.06175219230666189
2.7678537397446537,2.23606797749979,0.019912926259969925,0.019912926259969925
2.7678537397446537,2.23606797749979,0.017468385103469715,0.017468385103469715
2.7678537397446537,2.0,0.0325900253977273,0.0325900253977273
2.7678537397446537,4.123105625617661,0.04149574507302645,0.04149574507302645
2.7678537397446537,5.0,0.03305445157627946,0.03305445157627946
5.676000785750937,7.280109889280518,0.10193944849116804,0.10193944849116804
5.676000785750937,3.605551275463989,0.032720210620934054,0.032720210620934054
4.85162158253812,5.0990195135927845,0.0879327033582581,0.0879327033582581
3.244253536174474,3.1622776601683795,0.03251333268608843,0.03251333268608843
3.244253536174474,2.23606797749979,0.05016476899212044,0.05016476899212044
3.244253536174474,3.1622776601683795,0.02870125082630139,0.02870125082630139
3.244253536174474,2.23606797749979,0.03577222058184302,0.03577222058184302
3.0277264762489864,2.8284271247461903,0.04222786836164274,0.04222786836164274
3.0277264762489864,2.23606797749979,0.005007992905936448,0.005007992905936448
3.0277264762489864,3.1622776601683795,0.026975912096723082,0.026975912096723082
3.2395902800332403,3.0,0.022128663546451988,0.022128663546451988
3.2395902800332403,3.1622776601683795,0.04972704352892864,0.04972704352892864
3.2395902800332403,3.1622776601683795,12.1145073504087,12.1145073504087
3.2395902800332403,4.242640687119285,0.049166094116206725,0.049166094116206725
3.2395902800332403,3.1622776601683795,0.05418214251552561,0.05418214251552561
3.2395902800332403,3.605551275463989,0.028852857071181,0.028852857071181
3.72874981927223,3.1622776601683795,0.009600472606597405,0.009600472606597405
3.72874981927223,4.0,0.04501422741944789,0.04501422741944789
3.72874981927223,3.1622776601683795,0.038212645285467826,0.038212645285467826
3.72874981927223,3.605551275463989,0.004745942678913629,0.004745942678913629
2.93656889850124,2.0,0.01837734662720505,0.01837734662720505
2.93656889850124,2.23606797749979,0.032483161150447006,0.032483161150447006
2.93656889850124,2.0,0.02832183229955099,0.02832183229955099
2.93656889850124,3.605551275463989,0.020430180582747266,0.020430180582747266
2.93656889850124,2.8284271247461903,0.009787003859110029,0.009787003859110029
2.93656889850124,2.8284271247461903,0.05046118758987771,0.05046118758987771
2.93656889850124,3.1622776601683795,0.022187897312064078,0.022187897312064078
2.93656889850124,3.1622776601683795,0.02200870902803587,0.02200870902803587
2.93656889850124,3.0,0.023240733549216425,0.023240733549216425
2.93656889850124,3.1622776601683795,0.02406140297190544,0.02406140297190544
2.93656889850124,3.605551275463989,0.05021464676768469,0.05021464676768469
4.263825118497945,4.47213595499958,0.025280346814789734,0.025280346814789734
4.263825118497945,2.23606797749979,0.03510057341088764,0.03510057341088764
4.263825118497945,5.830951894845301,0.025991804621564044,0.025991804621564044
2.883112851917269,2.23606797749979,0.030735480249887964,0.030735480249887964
2.883112851917269,2.0,0.013563779923966072,0.013563779923966072
2.883112851917269,2.23606797749979,3.0003808575161415,3.0003808575161415
2.883112851917269,2.0,0.025759044842796487,0.025759044842796487
2.883112851917269,3.0,0.024673858506382068,0.024673858506382068
2.883112851917269,2.0,0.03204342924863423,0.03204342924863423
2.883112851917269,3.0,0.015913138640433307,0.015913138640433307
2.883112851917269,2.23606797749979,4.000306994312142,4.000306994312142
2.883112851917269,2.0,0.01984400613145276,0.01984400613145276
2.883112851917269,2.23606797749979,0.023456980475545265,0.023456980475545265
2.883112851917269,3.0,0.020703865576066075,0.020703865576066075
2.883112851917269,3.0,0.020225806075496948,0.020225806075496948
2.883112851917269,2.23606797749979,0.03168193123822986,0.03168193123822986
2.883112851917269,3.1622776601683795,0.008506651721552919,0.008506651721552919
3.4360217771606254,3.605551275463989,0.026416894365761837,0.026416894365761837
3.4360217771606254,3.605551275463989,0.014907144767021683,0.014907144767021683
3.4360217771606254,3.1622776601683795,0.014330775775552087,0.014330775775552087
3.3281424633977466,3.1622776601683795,0.04338358055802019,0.04338358055802019
3.3281424633977466,3.1622776601683795,0.03956515636094941,0.03956515636094941
3.3281424633977466,2.23606797749979,0.04731732543592638,0.04731732543592638
3.3281424633977466,4.123105625617661,0.06260989347290252,0.06260989347290252
3.3281424633977466,3.0,0.042038006370149865,0.042038006370149865
3.3281424633977466,3.0,0.03982622026856526,0.03982622026856526
3.3281424633977466,4.242640687119285,0.027331383479107248,0.027331383479107248
3.3281424633977466,2.23606797749979,0.03676179002463328,0.03676179002463328
3.9341387245494324,4.123105625617661,0.04739369881821571,0.04739369881821571
3.9341387245494324,4.0,0.029220580265408944,0.029220580265408944
3.9341387245494324,4.242640687119285,0.028937332377887863,0.028937332377887863
3.6619247857476456,4.47213595499958,0.018711994745270806,0.018711994745270806
3.6619247857476456,6.4031242374328485,0.03765585541446914,0.03765585541446914
3.6619247857476456,4.123105625617661,0.033511262909206786,0.033511262909206786
3.6619247857476456,5.0,0.0307785895088093,0.0307785895088093
2.561257234170248,3.0,0.017072775927902784,0.017072775927902784
2.561257234170248,4.47213595499958,0.0288731791153395,0.0288731791153395
3.4496782430091035,3.605551275463989,0.02445363945908691,0.02445363945908691
3.508025786160013,2.8284271247461903,0.10117863001770332,0.10117863001770332
3.508025786160013,2.8284271247461903,0.022249013194502155,0.022249013194502155
3.508025786160013,2.0,0.036060929972678506,0.036060929972678506
3.508025786160013,3.0,0.06559006344769208,0.06559006344769208
3.508025786160013,3.605551275463989,0.029008823076627603,0.029008823076627603
3.508025786160013,3.605551275463989,0.15738940981316235,0.15738940981316235
3.508025786160013,12.165525060596439,11.929775795669746,11.929775795669746
3.508025786160013,3.605551275463989,0.053754889814402164,0.053754889814402164
3.508025786160013,3.605551275463989,0.05756992878144027,0.05756992878144027
3.508025786160013,3.0,0.10659893952299623,0.10659893952299623
3.508025786160013,3.605551275463989,0.025476744276118818,0.025476744276118818
3.508025786160013,4.242640687119285,0.042670907454046,0.042670907454046
3.1070190226720573,2.23606797749979,0.025531097468598413,0.025531097468598413
3.1070190226720573,3.1622776601683795,0.014297793001939512,0.014297793001939512
3.1070190226720573,2.23606797749979,0.018642687768856702,0.018642687768856702
3.1070190226720573,4.123105625617661,0.0324812062108819,0.0324812062108819
3.1070190226720573,2.0,0.022786340293205,0.022786340293205
3.1070190226720573,2.0,0.03346212930626217,0.03346212930626217
3.1070190226720573,2.23606797749979,0.00910589784792655,0.00910589784792655
3.1070190226720573,3.605551275463989,0.03733658488329528,0.03733658488329528
3.241986512511677,3.605551275463989,0.046533424352433406,0.046533424352433406
3.241986512511677,2.23606797749979,0.058045217324356,0.058045217324356
3.241986512511677,17.804493814764857,0.0838023726102553,0.0838023726102553
3.241986512511677,2.23606797749979,0.07052819952926372,0.07052819952926372
3.241986512511677,3.0,0.03336395869591552,0.03336395869591552
3.842650829247364,2.23606797749979,0.030479782699614655,0.030479782699614655
3.2022993544548175,2.23606797749979,0.014174282265558846,0.014174282265558846
3.2022993544548175,3.0,0.004689642668780852,0.004689642668780852
2.966584288908178,3.1622776601683795,0.0363825260298645,0.0363825260298645
2.966584288908178,3.1622776601683795,0.013764294472022298,0.013764294472022298
2.966584288908178,3.1622776601683795,0.012241935605000956,0.012241935605000956
2.966584288908178,3.605551275463989,0.03592466971278007,0.03592466971278007
2.966584288908178,3.605551275463989,0.013960260441193922,0.013960260441193922
2.966584288908178,2.23606797749979,0.04061150494694964,0.04061150494694964
2.966584288908178,2.23606797749979,0.01670786583326293,0.01670786583326293
2.966584288908178,3.605551275463989,0.029468699822212632,0.029468699822212632
2.966584288908178,3.1622776601683795,0.041801226560779774,0.041801226560779774
2.966584288908178,2.23606797749979,0.04709211472685652,0.04709211472685652
2.966584288908178,3.0,0.01930408887447582,0.01930408887447582
3.73739419492169,3.605551275463989,0.11286110368935355,0.11286110368935355
3.73739419492169,4.47213595499958,0.05512413604359977,0.05512413604359977
3.73739419492169,4.123105625617661,0.0657960435991028,0.0657960435991028
3.73739419492169,3.1622776601683795,0.06774855078602846,0.06774855078602846
3.73739419492169,2.8284271247461903,0.045196582904383636,0.045196582904383636
3.73739419492169,3.1622776601683795,0.04680813358645369,0.04680813358645369
3.73739419492169,3.1622776601683795,0.09506630482389115,0.09506630482389115
3.73739419492169,4.47213595499958,0.028692815006438933,0.028692815006438933
3.73739419492169,2.23606797749979,0.11833807867998686,0.11833807867998686
3.73739419492169,2.8284271247461903,0.10808775971054012,0.10808775971054012
3.73739419492169,3.0,0.043312179805116625,0.043312179805116625
3.73739419492169,4.0,0.08183805917543126,0.08183805917543126
3.73739419492169,3.0,0.03631788487215688,0.03631788487215688
4.8703841723905965,4.47213595499958,0.04273265877408968,0.04273265877408968
4.8703841723905965,5.830951894845301,0.10831770627591324,0.10831770627591324
4.8703841723905965,4.123105625617661,0.07807297914829382,0.07807297914829382
4.8703841723905965,5.0,0.0956630055880151,0.0956630055880151
4.8703841723905965,9.899494936611665,0.15187925015080844,0.15187925015080844
4.8703841723905965,4.242640687119285,0.14054126741642883,0.14054126741642883
4.8703841723905965,4.123105625617661,0.04600392440436609,0.04600392440436609
4.8703841723905965,3.605551275463989,0.13333973932552579,0.13333973932552579
4.8703841723905965,2.23606797749979,0.05056216290757087,0.05056216290757087
4.8703841723905965,5.385164807134504,0.04040514012822505,0.04040514012822505
4.8703841723905965,5.830951894845301,0.06679184734450268,0.06679184734450268
3.248796449330955,3.1622776601683795,0.1824362788832274,0.1824362788832274
3.248796449330955,4.123105625617661,0.04220407538737994,0.04220407538737994
3.248796449330955,3.1622776601683795,0.10377154052228381,0.10377154052228381
3.248796449330955,3.1622776601683795,0.1401175433918446,0.1401175433918446
3.248796449330955,3.605551275463989,0.02290692683082804,0.02290692683082804
3.248796449330955,3.0,0.33484174489248597,0.33484174489248597
3.248796449330955,2.8284271247461903,0.03997902942339447,0.03997902942339447
3.248796449330955,3.1622776601683795,0.10261623398886212,0.10261623398886212
3.248796449330955,4.0,0.09007044353014107,0.09007044353014107
3.248796449330955,0.0,0.14760787571178297,0.14760787571178297
3.961582157799437,4.47213595499958,0.0633579244460708,0.0633579244460708
3.961582157799437,3.0,0.07404263577812227,0.07404263577812227
3.961582157799437,4.242640687119285,0.03914507550067335,0.03914507550067335
3.961582157799437,2.23606797749979,0.020122742795214525,0.020122742795214525
3.961582157799437,3.1622776601683795,0.07498682475589052,0.07498682475589052
3.961582157799437,0.0,0.10386495580300811,0.10386495580300811
3.961582157799437,3.1622776601683795,0.7634499731491946,0.7634499731491946
3.961582157799437,3.1622776601683795,0.05362080039617079,0.05362080039617079
3.961582157799437,4.123105625617661,14.420698953849305,14.420698953849305
3.961582157799437,4.0,0.07039180246140252,0.07039180246140252
3.961582157799437,3.0,0.03552515406278499,0.03552515406278499
3.961582157799437,3.605551275463989,0.056273649738244315,0.056273649738244315
3.961582157799437,2.8284271247461903,0.06034488968382086,0.06034488968382086
3.961582157799437,4.123105625617661,0.056906053613311046,0.056906053613311046
3.940917269568635,4.242640687119285,0.037834141519010524,0.037834141519010524
3.940917269568635,2.23606797749979,0.014441750320043897,0.014441750320043897
3.940917269568635,3.1622776601683795,0.05675288836397658,0.05675288836397658
3.940917269568635,4.123105625617661,0.022006740338894867,0.022006740338894867
3.940917269568635,2.0,0.0383538195904905,0.0383538195904905
5.656008759009376,6.324555320336759,0.06045380700272847,0.06045380700272847
5.656008759009376,4.242640687119285,0.035347582634020124,0.035347582634020124
3.3038535571821463,4.0,0.054861017083763855,0.054861017083763855
3.3038535571821463,3.0,0.052180666004308617,0.052180666004308617
3.3038535571821463,2.0,0.03855695022837866,0.03855695022837866
3.3038535571821463,3.605551275463989,0.033522665149538736,0.033522665149538736
3.3038535571821463,3.605551275463989,0.07585393025796758,0.07585393025796758
3.3038535571821463,3.1622776601683795,0.0387208541303517,0.0387208541303517
3.3743039122109684,3.605551275463989,0.04910654021492643,0.04910654021492643
3.3743039122109684,3.0,0.013799491488465373,0.013799491488465373
3.4947965044005453,2.0,0.02744191494786017,0.02744191494786017
3.4947965044005453,2.8284271247461903,0.03453224479127253,0.03453224479127253
3.4947965044005453,2.8284271247461903,0.030386558828881385,0.030386558828881385
3.4947965044005453,4.123105625617661,0.020717498649924823,0.020717498649924823
4.926330807813558,0.0,0.10799678879935905,0.10799678879935905
4.926330807813558,2.8284271247461903,0.12606630167965213,0.12606630167965213
4.926330807813558,6.324555320336759,4.0019834503678196,4.0019834503678196
4.926330807813558,4.0,0.035058257939177176,0.035058257939177176
4.926330807813558,4.123105625617661,0.05459719854634828,0.05459719854634828
4.926330807813558,5.0,0.02441986684786616,0.02441986684786616
4.926330807813558,5.656854249492381,0.08461136148904828,0.08461136148904828
2.983980481559638,3.605551275463989,0.08197257774714167,0.08197257774714167
2.983980481559638,2.8284271247461903,0.053485808636209664,0.053485808636209664
2.983980481559638,2.8284271247461903,0.04955546301206451,0.04955546301206451
2.983980481559638,3.605551275463989,0.032914048171371856,0.032914048171371856
2.983980481559638,3.0,0.07385927770030556,0.07385927770030556
2.983980481559638,3.1622776601683795,0.02853505880157624,0.02853505880157624
2.983980481559638,3.0,0.05678994874382703,0.05678994874382703
2.983980481559638,2.23606797749979,0.06563983337249472,0.06563983337249472
2.983980481559638,3.1622776601683795,0.033579165325729715,0.033579165325729715
2.983980481559638,3.605551275463989,0.02395324156308916,0.02395324156308916
2.983980481559638,2.8284271247461903,0.05083351666929627,0.05083351666929627
3.0718871711231994,3.1622776601683795,0.028448858727143783,0.028448858727143783
3.0718871711231994,4.47213595499958,0.027973291087956816,0.027973291087956816
3.0718871711231994,3.1622776601683795,0.05985391758420885,0.05985391758420885
3.0718871711231994,2.8284271247461903,0.014507259795084198,0.014507259795084198
3.0718871711231994,2.0,0.01989691155995623,0.01989691155995623
3.0718871711231994,2.0,0.018322456292472974,0.018322456292472974
2.9544730493259825,3.605551275463989,0.041274349909909594,0.041274349909909594
2.9544730493259825,3.1622776601683795,0.040033985657582496,0.040033985657582496
2.9544730493259825,3.1622776601683795,0.04125083412622127,0.04125083412622127
2.9544730493259825,2.23606797749979,0.029470739585781586,0.029470739585781586
2.9544730493259825,3.605551275463989,0.024757429956844698,0.024757429956844698
2.9544730493259825,4.242640687119285,0.02774226519824969,0.02774226519824969
2.9544730493259825,2.23606797749979,0.03847699375910431,0.03847699375910431
2.9544730493259825,2.23606797749979,0.028895102875750558,0.028895102875750558
2.9544730493259825,2.23606797749979,0.026377343628930176,0.026377343628930176
2.9544730493259825,3.1622776601683795,0.004724350136612957,0.004724350136612957
2.9544730493259825,3.1622776601683795,0.014415882947495136,0.014415882947495136
3.311662251632237,2.8284271247461903,0.036845585400138825,0.036845585400138825
3.311662251632237,3.1622776601683795,0.031088849091348642,0.031088849091348642
3.311662251632237,3.605551275463989,0.03058608661509837,0.03058608661509837
3.311662251632237,3.1622776601683795,0.005601652035534286,0.005601652035534286
3.905929992276436,4.47213595499958,0.02744688819852337,0.02744688819852337
3.8761677924732147,3.1622776601683795,0.03047319440851415,0.03047319440851415
3.8761677924732147,3.0,0.03407798016115406,0.03407798016115406
3.8761677924732147,3.0,0.024806883800493403,0.024806883800493403
3.8761677924732147,5.0,0.0987008398081463,0.0987008398081463
3.8761677924732147,2.23606797749979,0.037520251723436,0.037520251723436
3.8612169509808947,3.1622776601683795,0.03318551087335536,0.03318551087335536
3.8612169509808947,5.0,0.01866683815832985,0.01866683815832985
3.8612169509808947,3.605551275463989,0.06441131121158869,0.06441131121158869
3.8612169509808947,3.605551275463989,0.031292213701325976,0.031292213701325976
3.8612169509808947,4.47213595499958,0.06845874239835802,0.06845874239835802
3.8612169509808947,0.0,0.1418969535688132,0.1418969535688132
3.8612169509808947,5.0,0.08265755777750963,0.08265755777750963
2.864301271497114,3.0,0.03551809247651084,0.03551809247651084
2.864301271497114,2.23606797749979,0.026643446165463318,0.026643446165463318
2.864301271497114,4.242640687119285,0.024271456733589176,0.024271456733589176
2.864301271497114,3.1622776601683795,0.052154891309819075,0.052154891309819075
2.864301271497114,2.23606797749979,0.01842551812561782,0.01842551812561782
2.864301271497114,3.1622776601683795,0.017595410337971493,0.017595410337971493
2.864301271497114,3.0,0.014799096397730046,0.014799096397730046
2.864301271497114,3.605551275463989,0.04346038144198935,0.04346038144198935
2.864301271497114,2.8284271247461903,0.026053672179635896,0.026053672179635896
2.864301271497114,3.0,0.027328787848305714,0.027328787848305714
2.864301271497114,3.0,0.02030099173932554,0.02030099173932554
2.864301271497114,2.0,0.06005754584432105,0.06005754584432105
3.0789557298682784,3.1622776601683795,0.036906173391068144,0.036906173391068144
3.0789557298682784,3.0,0.02017434205724758,0.02017434205724758
3.0789557298682784,3.1622776601683795,0.028875917631628334,0.028875917631628334
3.0789557298682784,0.0,11.001403457558977,11.001403457558977
3.9510888855517146,4.123105625617661,0.021334215072546833,0.021334215072546833
3.440057774413663,3.0,0.024701205063245836,0.024701205063245836
3.440057774413663,4.47213595499958,0.04458354073766205,0.04458354073766205
3.440057774413663,4.123105625617661,0.020772495543923405,0.020772495543923405
3.440057774413663,2.23606797749979,0.03070155733828149,0.03070155733828149
3.374572083220885,2.23606797749979,0.042147829521586036,0.042147829521586036
3.374572083220885,3.1622776601683795,0.05102134994216426,0.05102134994216426
3.4783743197970414,3.605551275463989,0.06122182037987865,0.06122182037987865
3.4783743197970414,2.8284271247461903,0.08382370732691764,0.08382370732691764
3.4783743197970414,3.1622776601683795,0.018007203492586738,0.018007203492586738
3.4783743197970414,4.242640687119285,0.0758402304015168,0.0758402304015168
3.4783743197970414,2.0,0.047819754833841696,0.047819754833841696
3.4783743197970414,0.0,0.04548951016070113,0.04548951016070113
3.4783743197970414,3.605551275463989,0.07080501775522646,0.07080501775522646
3.4783743197970414,4.47213595499958,0.022339536039528013,0.022339536039528013
3.4783743197970414,3.1622776601683795,0.022178710950803027,0.022178710950803027
3.4783743197970414,2.8284271247461903,0.03805871346653257,0.03805871346653257
3.3573102030091673,0.0,0.06549836712202581,0.06549836712202581
3.3573102030091673,4.123105625617661,0.09947115946267913,0.09947115946267913
3.3573102030091673,3.1622776601683795,0.07950850726403133,0.07950850726403133
3.3573102030091673,4.242640687119285,0.05943172669537048,0.05943172669537048
3.3573102030091673,4.123105625617661,0.02485686596081076,0.02485686596081076
3.3573102030091673,3.605551275463989,0.07498839957527784,0.07498839957527784
3.3573102030091673,1.4142135623730951,0.0004101398122092043,0.0004101398122092043
3.3573102030091673,3.0,0.08394989991287219,0.08394989991287219
3.3573102030091673,3.1622776601683795,0.06131047404536912,0.06131047404536912
3.3573102030091673,2.8284271247461903,0.03165694933988496,0.03165694933988496
3.3573102030091673,4.123105625617661,0.023481968421728276,0.023481968421728276
3.3573102030091673,2.8284271247461903,0.05736109870230916,0.05736109870230916
3.3573102030091673,2.23606797749979,0.031611208405922575,0.031611208405922575
3.3573102030091673,4.123105625617661,0.0648774704458666,0.0648774704458666
3.3573102030091673,3.1622776601683795,0.055001629398695066,0.055001629398695066
3.3573102030091673,3.605551275463989,0.033176713873402104,0.033176713873402104
3.3573102030091673,2.0,0.03922390630306772,0.03922390630306772
3.3573102030091673,4.123105625617661,5.001403657552757,5.001403657552757
3.3573102030091673,2.23606797749979,0.036238827046917874,0.036238827046917874
3.3573102030091673,0.0,0.08337866867444091,0.08337866867444091
3.9394820353837523,3.0,0.06852995868516518,0.06852995868516518
